id;time;xs;ys;zs;ac;kurt
247;66183072608097;-9.67;-0.16;-0.06;1.58;0.00
248;66183092627629;-9.72;-0.16;-0.07;1.58;0.00
249;66183112616642;-9.66;-0.19;-0.00;1.57;0.00
250;66183132697209;-9.66;-0.17;-0.09;1.58;0.00
251;66183152686222;-9.67;-0.25;-0.05;1.58;0.00
252;66183192786320;-9.67;-0.14;-0.11;1.58;0.00
253;66183212805851;-9.69;-0.16;-0.14;1.59;0.00
254;66183232825383;-9.69;-0.15;-0.03;1.57;0.00
255;66183252814396;-9.68;-0.18;-0.05;1.58;0.00
256;66183272864445;-9.73;-0.16;-0.11;1.58;0.00
257;66183292883976;-9.67;-0.15;-0.14;1.59;0.00
258;66183312934025;-9.64;-0.13;-0.06;1.58;0.00
259;66183332953556;-9.66;-0.18;-0.11;1.58;0.00
260;66183352973088;-9.74;-0.17;-0.04;1.57;0.00
261;66183373023137;-9.71;-0.19;-0.13;1.58;0.00
262;66183393073185;-9.70;-0.16;-0.03;1.57;0.00
263;66183413092717;-9.68;-0.20;-0.09;1.58;0.00
264;66183433112248;-9.68;-0.16;-0.11;1.58;0.00
265;66183453162297;-9.68;-0.15;-0.10;1.58;0.00
266;66183473151310;-9.66;-0.17;-0.17;1.59;0.00
267;66183493231877;-9.69;-0.16;-0.07;1.58;0.00
268;66183513251408;-9.69;-0.20;-0.08;1.58;0.00
269;66183533270939;-9.70;-0.15;-0.16;1.59;0.00
270;66183573340519;-9.67;-0.24;-0.11;1.58;0.00
271;66183593390568;-9.73;-0.19;-0.11;1.58;0.00
272;66183613410099;-9.70;-0.22;-0.09;1.58;0.00
273;66183633429631;-9.71;-0.20;-0.04;1.57;0.00
274;66183653479679;-9.68;-0.20;-0.03;1.57;0.00
275;66183673499211;-9.76;-0.19;-0.16;1.59;0.00
276;66183693488224;-9.70;-0.10;-0.16;1.59;0.00
277;66183713538273;-9.68;-0.15;-0.10;1.58;0.00
278;66183733557804;-9.72;-0.17;-0.06;1.58;0.00
279;66183773596867;-9.67;-0.20;-0.07;1.58;0.00
280;66183793646916;-9.68;-0.16;-0.10;1.58;0.00
281;66183813666447;-9.66;-0.14;-0.11;1.58;0.00
282;66183853797062;-9.68;-0.14;-0.08;1.58;0.00
283;66183873816594;-9.72;-0.23;-0.07;1.58;0.00
284;66183913916691;-9.70;-0.17;-0.01;1.57;0.00
285;66183933936222;-9.67;-0.17;-0.10;1.58;0.00
286;66183974036320;-9.64;-0.18;-0.09;1.58;0.00
287;66183994086369;-9.63;-0.19;-0.11;1.58;0.00
288;66184014105900;-9.70;-0.28;-0.11;1.58;0.00
289;66184054175480;-9.70;-0.15;-0.06;1.58;0.00
290;66184074195012;-9.70;-0.09;-0.07;1.58;0.00
291;66184094214543;-9.71;-0.20;-0.09;1.58;0.00
292;66184114234074;-9.72;-0.14;-0.08;1.58;0.00
293;66184134253605;-9.60;-0.15;-0.08;1.58;0.00
294;66184154303654;-9.67;-0.17;-0.03;1.57;0.00
295;66184174323185;-9.71;-0.20;-0.03;1.57;0.00
296;66184194373234;-9.72;-0.21;-0.10;1.58;0.00
297;66184214453801;-9.73;-0.17;-0.10;1.58;0.00
298;66184234503849;-9.65;-0.15;-0.11;1.58;0.00
299;66184254523381;-9.68;-0.22;-0.03;1.57;0.00
300;66184274573429;-9.73;-0.23;-0.07;1.58;0.00
301;66184294592961;-9.68;-0.14;-0.16;1.59;0.00
302;66184314612492;-9.68;-0.19;-0.17;1.59;0.00
303;66184354651554;-9.66;-0.23;-0.07;1.58;0.00
304;66184374701603;-9.70;-0.19;-0.14;1.59;0.00
305;66184414801701;-9.72;-0.22;-0.13;1.58;0.00
306;66184454840763;-9.70;-0.17;-0.09;1.58;0.00
307;66184474860295;-9.74;-0.23;-0.03;1.57;0.00
308;66184494910344;-9.74;-0.15;-0.11;1.58;0.00
309;66184514929875;-9.68;-0.18;-0.03;1.57;0.00
310;66184534949406;-9.70;-0.20;-0.08;1.58;0.00
311;66184554968937;-9.67;-0.17;-0.09;1.58;0.00
312;66184575018986;-9.75;-0.16;-0.10;1.58;0.00
313;66184595038517;-9.71;-0.22;-0.02;1.57;0.00
314;66184615027531;-9.68;-0.17;-0.12;1.58;0.00
315;66184635077580;-9.68;-0.18;-0.12;1.58;0.00
316;66184655097111;-9.74;-0.17;-0.13;1.58;0.00
317;66184675116642;-9.65;-0.17;-0.09;1.58;0.00
318;66184695166691;-9.69;-0.19;-0.04;1.57;0.00
319;66184735236271;-9.67;-0.17;-0.08;1.58;0.00
320;66184755286320;-9.67;-0.20;-0.06;1.58;0.00
321;66184775275334;-9.69;-0.12;-0.10;1.58;0.00
322;66184795355900;-9.69;-0.13;-0.06;1.58;0.00
323;66184815375431;-9.74;-0.23;-0.14;1.59;0.00
324;66184835364445;-9.73;-0.22;-0.13;1.58;0.00
325;66184855414494;-9.72;-0.17;-0.10;1.58;0.00
326;66184875434025;-9.73;-0.16;-0.07;1.58;0.00
327;66184895423039;-9.67;-0.13;-0.11;1.58;0.00
328;66184915473088;-9.70;-0.27;-0.13;1.58;0.00
329;66184935492619;-9.66;-0.17;-0.14;1.59;0.00
330;66184955512150;-9.69;-0.13;-0.05;1.58;0.00
331;66184975562199;-9.69;-0.19;-0.10;1.58;0.00
332;66184995581730;-9.64;-0.20;-0.09;1.58;0.00
333;66185015631779;-9.70;-0.23;-0.12;1.58;0.00
334;66185035651310;-9.65;-0.10;-0.10;1.58;0.00
335;66185055701359;-9.70;-0.07;-0.07;1.58;0.00
336;66185075751408;-9.60;-0.15;-0.12;1.58;0.00
337;66185095801457;-9.73;-0.23;-0.09;1.58;0.00
338;66185115851506;-9.67;-0.25;-0.13;1.58;0.00
