id;time;xs;ys;zs;ac;kurt
341;59785353624601;-9.66;-0.10;-0.04;1.57;0.00
342;59785373613615;-9.74;-0.18;-0.03;1.57;0.00
343;59785393633146;-9.71;-0.30;0.02;1.57;0.00
344;59785413683195;-9.69;-0.18;0.14;1.56;0.00
345;59785433702726;-9.68;0.31;-0.22;1.59;0.00
346;59785453722258;-9.72;-0.32;-0.16;1.59;0.00
347;59785473772306;-9.66;-0.16;0.13;1.56;0.00
348;59785493791838;-9.72;-0.09;0.09;1.56;0.00
349;59785513811369;-9.74;-0.21;-0.21;1.59;0.00
350;59785533830900;-9.71;-0.20;-0.06;1.58;0.00
351;59785553819914;-9.69;-0.09;0.14;1.56;0.00
352;59785573869963;-9.73;0.04;-0.00;1.57;0.00
353;59785593889494;-9.72;-0.38;0.03;1.57;0.00
354;59785613909025;-9.73;-0.35;-0.20;1.59;0.00
355;59785633898039;-9.72;-0.09;-0.17;1.59;0.00
356;59785653948088;-9.66;0.11;0.12;1.56;0.00
357;59785673967619;-9.71;-0.17;-0.04;1.57;0.00
358;59785693987150;-9.69;-0.24;-0.02;1.57;0.00
359;59785714037199;-9.68;-0.32;-0.08;1.58;0.00
360;59785734056730;-9.70;-0.04;-0.06;1.58;0.00
361;59785754137297;-9.67;0.02;-0.14;1.59;0.00
362;59785774156828;-9.67;-0.36;0.11;1.56;0.00
363;59785794176359;-9.82;-0.48;0.09;1.56;0.00
364;59785814226408;-9.66;0.26;-0.10;1.58;0.00
365;59785834245939;-9.69;0.05;-0.47;1.62;0.00
366;59785854265471;-9.71;-0.48;-0.32;1.60;0.00
367;59785874346037;-9.69;-0.51;-0.01;1.57;0.00
368;59785894365568;-9.73;0.37;0.28;1.54;0.00
369;59785914385099;-9.72;-0.06;-0.04;1.57;0.00
370;59785934435148;-9.75;-0.34;-0.19;1.59;0.00
371;59785954454680;-9.70;-0.38;-0.25;1.60;0.00
372;59785974474211;-9.67;0.14;0.06;1.56;0.00
373;59786014513273;-9.70;-0.23;-0.03;1.57;0.00
374;59786034532805;-9.71;-0.35;-0.23;1.59;0.00
375;59786054552336;-9.67;0.02;-0.13;1.58;0.00
376;59786074602385;-9.67;-0.11;0.05;1.57;0.00
377;59786094621916;-9.68;-0.33;0.02;1.57;0.00
378;59786114671965;-9.72;-0.09;-0.11;1.58;0.00
379;59786134691496;-9.66;-0.09;-0.15;1.59;0.00
380;59786154711027;-9.71;-0.17;-0.08;1.58;0.00
381;59786174791594;-9.72;-0.20;-0.07;1.58;0.00
382;59786214830656;-9.69;-0.11;-0.11;1.58;0.00
383;59786234880705;-9.67;-0.12;-0.03;1.57;0.00
384;59786254869719;-9.69;-0.19;-0.06;1.58;0.00
385;59786294939299;-9.70;-0.18;-0.05;1.58;0.00
386;59786314928312;-9.64;-0.24;-0.01;1.57;0.00
387;59786335008879;-9.70;-0.06;0.01;1.57;0.00
388;59786355028410;-9.73;-0.15;-0.07;1.58;0.00
389;59786375047941;-9.67;-0.13;-0.00;1.57;0.00
390;59786415087004;-9.68;-0.14;-0.02;1.57;0.00
391;59786455095549;-9.65;-0.17;-0.10;1.58;0.00
392;59786475115080;-9.63;-0.15;-0.09;1.58;0.00
393;59786495104094;-9.72;-0.10;-0.07;1.58;0.00
394;59786515093107;-9.70;-0.19;-0.07;1.58;0.00
395;59786535143156;-9.68;-0.15;-0.07;1.58;0.00
396;59786555101652;-9.68;-0.16;-0.02;1.57;0.00
397;59786575121183;-9.68;-0.16;-0.04;1.57;0.00
398;59786595140715;-9.65;-0.23;-0.06;1.58;0.00
399;59786615160246;-9.68;-0.22;-0.06;1.58;0.00
400;59786635210295;-9.73;-0.10;-0.06;1.58;0.00
