id;time;xs;ys;zs;ac;kurt
331;474048966651;-9.67;-0.11;-0.14;1.59;0.00
332;474069016700;-9.69;-0.09;-0.18;1.59;0.00
333;474089066749;-9.68;-0.11;-0.16;1.59;0.00
334;474109116798;-9.73;-0.13;-0.13;1.58;0.00
335;474129136329;-9.74;-0.11;-0.19;1.59;0.00
336;474149155860;-9.72;-0.15;-0.13;1.58;0.00
337;474169236426;-9.67;-0.08;-0.15;1.59;0.00
338;474189286475;-9.72;-0.12;-0.16;1.59;0.00
339;474209306007;-9.75;-0.12;-0.17;1.59;0.00
340;474229386573;-9.70;-0.14;-0.21;1.59;0.00
341;474249406104;-9.70;-0.15;-0.14;1.59;0.00
342;474269425635;-9.66;-0.09;-0.17;1.59;0.00
343;474289445167;-9.71;-0.10;-0.20;1.59;0.00
344;474309464698;-9.76;-0.15;-0.16;1.59;0.00
345;474329514747;-9.74;-0.09;-0.17;1.59;0.00
346;474349534278;-9.71;-0.13;-0.07;1.58;0.00
347;474369614844;-9.76;-0.15;-0.16;1.59;0.00
348;474389634376;-9.69;-0.13;-0.20;1.59;0.00
349;474409653907;-9.71;-0.14;-0.13;1.58;0.00
350;474429703956;-9.67;-0.13;-0.21;1.59;0.00
351;474449723487;-9.72;-0.16;-0.17;1.59;0.00
352;474469804053;-9.71;-0.08;-0.20;1.59;0.00
353;474489884620;-9.72;-0.12;-0.10;1.58;0.00
354;474509934669;-9.66;-0.06;-0.12;1.58;0.00
355;474529954200;-9.69;-0.12;-0.16;1.59;0.00
356;474549973731;-9.69;-0.14;-0.14;1.59;0.00
357;474569993262;-9.68;-0.10;-0.18;1.59;0.00
358;474590043311;-9.65;-0.18;-0.20;1.59;0.00
359;474610062842;-9.76;-0.16;-0.16;1.59;0.00
360;474630082374;-9.73;-0.11;-0.17;1.59;0.00
361;474650101905;-9.71;-0.14;-0.14;1.59;0.00
362;474670151954;-9.68;-0.13;-0.13;1.58;0.00
363;474690171485;-9.71;-0.09;-0.18;1.59;0.00
364;474710191016;-9.73;-0.15;-0.20;1.59;0.00
365;474730210548;-9.65;-0.12;-0.24;1.60;0.00
366;474750230079;-9.78;-0.13;-0.14;1.59;0.00
367;474770249610;-9.66;-0.13;-0.09;1.58;0.00
368;474790269141;-9.68;-0.11;-0.15;1.59;0.00
369;474810288673;-9.74;-0.17;-0.13;1.58;0.00
370;474830338721;-9.72;-0.18;-0.10;1.58;0.00
371;474850327735;-9.69;-0.08;-0.12;1.58;0.00
372;474870377784;-9.73;-0.11;-0.18;1.59;0.00
373;474890458350;-9.71;-0.09;-0.14;1.59;0.00
374;474910477882;-9.70;-0.12;-0.15;1.59;0.00
375;474930497413;-9.69;-0.10;-0.12;1.58;0.00
376;474950577979;-9.71;-0.13;-0.15;1.59;0.00
377;474970597510;-9.67;-0.08;-0.08;1.58;0.00
378;474990617042;-9.76;-0.09;-0.20;1.59;0.00
379;475010636573;-9.67;-0.06;-0.16;1.59;0.00
380;475030656104;-9.74;-0.21;-0.20;1.59;0.00
381;475050675635;-9.64;-0.11;-0.16;1.59;0.00
382;475070756202;-9.65;-0.12;-0.19;1.59;0.00
383;475090775733;-9.76;-0.06;-0.20;1.59;0.00
384;475110795264;-9.72;-0.12;-0.16;1.59;0.00
385;475130845313;-9.74;-0.10;-0.11;1.58;0.00
386;475150864844;-9.68;-0.15;-0.19;1.59;0.00
387;475170914893;-9.65;-0.16;-0.24;1.60;0.00
388;475190995460;-9.75;-0.06;-0.12;1.58;0.00
389;475211014991;-9.75;-0.05;0.01;1.57;0.00
390;475231034522;-9.71;-0.15;-0.11;1.58;0.00
391;475251084571;-9.68;-0.23;-0.29;1.60;0.00
392;475271134620;-9.68;-0.06;-0.23;1.59;0.00
393;475291154151;-9.67;-0.02;-0.07;1.58;0.00
394;475311204200;-9.65;-0.12;-0.09;1.58;0.00
395;475331193214;-9.68;-0.19;-0.26;1.60;0.00
396;475351212745;-9.62;-0.11;-0.25;1.60;0.00
397;475371262794;-9.75;-0.07;-0.06;1.58;0.00
398;475391312842;-9.72;-0.22;-0.04;1.57;0.00
399;475411332374;-9.67;-0.17;-0.11;1.58;0.00
400;475431382423;-9.65;0.00;-0.22;1.59;0.00
401;475451401954;-9.69;-0.13;-0.16;1.59;0.00
402;475471452003;-9.71;-0.21;-0.11;1.58;0.00
403;475491532569;-9.64;-0.11;-0.13;1.58;0.00
404;475511552100;-9.70;-0.05;-0.16;1.59;0.00
405;475531571632;-9.71;-0.10;-0.22;1.59;0.00
406;475551621680;-9.72;-0.18;-0.10;1.58;0.00
407;475571671729;-9.63;-0.01;-0.13;1.58;0.00
408;475591691260;-9.71;-0.10;-0.26;1.60;0.00
409;475611710792;-9.73;-0.17;-0.11;1.58;0.00
410;475631730323;-9.64;-0.07;-0.16;1.59;0.00
411;475651780372;-9.72;-0.06;-0.20;1.59;0.00
