id;time;xs;ys;zs;ac;kurt
400;60652125598128;-9.96;-0.66;0.26;1.54;0.00
401;60652145678695;-9.94;1.56;-1.25;1.69;0.00
402;60652165698226;-9.82;0.79;0.79;1.49;0.00
403;60652185687239;-10.41;-1.81;-5.40;2.04;0.00
404;60652205737288;-8.84;0.25;-0.46;1.62;0.00
405;60652225756820;-8.31;-1.59;-3.95;2.01;0.00
406;60652245776351;-10.07;-1.38;-1.62;1.73;0.00
407;60652265795882;-9.06;0.07;-1.24;1.71;0.00
408;60652285815413;-9.27;2.16;13.16;0.63;0.00
409;60652305865462;-9.47;0.43;1.85;1.38;0.00
410;60652325884993;-9.67;-0.13;-0.68;1.64;0.00
411;60652345904525;-9.74;0.83;-3.08;1.88;0.00
412;60652365954573;-9.54;-0.54;-2.04;1.78;0.00
413;60652385974105;-9.85;-1.41;-2.56;1.82;0.00
414;60652405993636;-10.02;-1.28;-0.02;1.57;0.00
415;60652426013167;-9.70;-0.86;1.73;1.39;0.00
416;60652446032698;-9.90;1.92;1.81;1.39;0.00
417;60652466021712;-9.65;0.41;-1.88;1.76;0.00
418;60652486071761;-9.46;0.09;-1.27;1.70;0.00
419;60652506091292;-9.79;0.07;-0.24;1.60;0.00
420;60652526171859;-9.89;-1.66;2.73;1.31;0.00
421;60652546191390;-9.78;-0.47;0.06;1.56;0.00
422;60652566241439;-9.63;0.56;-0.03;1.57;0.00
423;60652586291488;-10.03;-0.08;-1.36;1.71;0.00
424;60652606311019;-9.60;0.45;-1.77;1.75;0.00
425;60652626330550;-9.72;0.03;0.33;1.54;0.00
426;60652646350081;-9.75;-0.75;1.33;1.44;0.00
427;60652666369613;-10.04;-0.02;-0.36;1.61;0.00
428;60652686389144;-9.60;-0.29;-0.39;1.61;0.00
429;60652706439193;-9.71;-0.69;0.04;1.57;0.00
430;60652726458724;-9.72;-0.25;-0.54;1.63;0.00
431;60652746447738;-9.67;-0.03;-0.32;1.60;0.00
432;60652766528304;-9.67;-0.40;-0.00;1.57;0.00
433;60652786547835;-9.66;-0.21;-0.16;1.59;0.00
434;60652806567366;-9.58;0.11;0.43;1.53;0.00
435;60652826586898;-9.68;0.05;-0.02;1.57;0.00
436;60652846606429;-9.68;-0.15;-0.25;1.60;0.00
437;60652866656478;-9.79;-0.33;-0.98;1.67;0.00
438;60652886676009;-9.72;-0.83;-0.38;1.61;0.00
439;60652906695540;-9.69;-0.34;-1.06;1.68;0.00
440;60652926776107;-9.79;-0.36;-0.81;1.65;0.00
441;60652966815169;-9.61;0.64;0.82;1.49;0.00
442;60652986834700;-9.71;0.05;-0.27;1.60;0.00
443;60653006823714;-10.02;-0.17;-1.09;1.68;0.00
444;60653026904280;-9.63;-0.44;-0.78;1.65;0.00
445;60653046893294;-9.76;-1.03;0.01;1.57;0.00
446;60653066943343;-9.75;-0.33;-0.24;1.60;0.00
447;60653086962874;-9.59;0.21;-0.02;1.57;0.00
448;60653106982405;-9.70;0.14;-0.18;1.59;0.00
449;60653126971419;-9.74;0.00;-0.89;1.66;0.00
450;60653147051986;-9.67;-0.01;-0.73;1.65;0.00
451;60653167071517;-9.70;-0.10;-0.30;1.60;0.00
452;60653187091048;-9.72;-0.92;0.85;1.48;0.00
453;60653207110579;-9.55;-0.59;0.10;1.56;0.00
454;60653247149642;-9.64;-0.01;-0.48;1.62;0.00
